"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_NAME","VARIABLE_UNITS","VALUE"
"ENV_VAR","ABUR",2012,"TEMP_MEAN_C","degrees C",14.1856539176627
"ENV_VAR","AHND",2012,"TEMP_MEAN_C","degrees C",15.6614292000782
"ENV_VAR","AQUE",2012,"TEMP_MEAN_C","degrees C",14.7405212787328
"ENV_VAR","BULL",2012,"TEMP_MEAN_C","degrees C",14.3904634348161
"ENV_VAR","CARP",2012,"TEMP_MEAN_C","degrees C",14.6802507788776
"ENV_VAR","GOLB",2012,"TEMP_MEAN_C","degrees C",15.1677201575612
"ENV_VAR","IVEE",2012,"TEMP_MEAN_C","degrees C",14.3412096363341
"ENV_VAR","MOHK",2012,"TEMP_MEAN_C","degrees C",15.3184786282495
"ENV_VAR","NAPL",2012,"TEMP_MEAN_C","degrees C",14.1072815549077
"ENV_VAR","ABUR",2013,"TEMP_MEAN_C","degrees C",15.012796394052
"ENV_VAR","AHND",2013,"TEMP_MEAN_C","degrees C",14.4474076661561
"ENV_VAR","AQUE",2013,"TEMP_MEAN_C","degrees C",14.8761473154266
"ENV_VAR","BULL",2013,"TEMP_MEAN_C","degrees C",14.2997920157713
"ENV_VAR","CARP",2013,"TEMP_MEAN_C","degrees C",15.4745796952306
"ENV_VAR","GOLB",2013,"TEMP_MEAN_C","degrees C",14.9545526075293
"ENV_VAR","IVEE",2013,"TEMP_MEAN_C","degrees C",15.0428545607398
"ENV_VAR","MOHK",2013,"TEMP_MEAN_C","degrees C",15.2085961467755
"ENV_VAR","NAPL",2013,"TEMP_MEAN_C","degrees C",14.7284142211544
"ENV_VAR","ABUR",2014,"TEMP_MEAN_C","degrees C",16.5263648835883
"ENV_VAR","AHND",2014,"TEMP_MEAN_C","degrees C",16.0961522592855
"ENV_VAR","AQUE",2014,"TEMP_MEAN_C","degrees C",16.3386758602876
"ENV_VAR","BULL",2014,"TEMP_MEAN_C","degrees C",16.4289466086533
"ENV_VAR","CARP",2014,"TEMP_MEAN_C","degrees C",17.3288809957272
"ENV_VAR","GOLB",2014,"TEMP_MEAN_C","degrees C",16.7023855507477
"ENV_VAR","IVEE",2014,"TEMP_MEAN_C","degrees C",16.9478402575502
"ENV_VAR","MOHK",2014,"TEMP_MEAN_C","degrees C",16.9567137226317
"ENV_VAR","NAPL",2014,"TEMP_MEAN_C","degrees C",16.4381047488428
"ENV_VAR","ABUR",2015,"TEMP_MEAN_C","degrees C",16.9528118426281
"ENV_VAR","AHND",2015,"TEMP_MEAN_C","degrees C",17.2034537298908
"ENV_VAR","AQUE",2015,"TEMP_MEAN_C","degrees C",16.8716323946106
"ENV_VAR","BULL",2015,"TEMP_MEAN_C","degrees C",16.6842386286234
"ENV_VAR","CARP",2015,"TEMP_MEAN_C","degrees C",16.7940900733396
"ENV_VAR","GOLB",2015,"TEMP_MEAN_C","degrees C",17.2548126938608
"ENV_VAR","IVEE",2015,"TEMP_MEAN_C","degrees C",16.0176424584978
"ENV_VAR","MOHK",2015,"TEMP_MEAN_C","degrees C",17.3884762718654
"ENV_VAR","NAPL",2015,"TEMP_MEAN_C","degrees C",17.003539445222
"ENV_VAR","ABUR",2016,"TEMP_MEAN_C","degrees C",15.1437321810206
"ENV_VAR","AHND",2016,"TEMP_MEAN_C","degrees C",15.5973421386641
"ENV_VAR","AQUE",2016,"TEMP_MEAN_C","degrees C",15.5097875579754
"ENV_VAR","BULL",2016,"TEMP_MEAN_C","degrees C",15.0104167855716
"ENV_VAR","CARP",2016,"TEMP_MEAN_C","degrees C",15.9207395948155
"ENV_VAR","GOLB",2016,"TEMP_MEAN_C","degrees C",15.658417510401
"ENV_VAR","IVEE",2016,"TEMP_MEAN_C","degrees C",15.1991369724086
"ENV_VAR","MOHK",2016,"TEMP_MEAN_C","degrees C",16.2535408332272
"ENV_VAR","NAPL",2016,"TEMP_MEAN_C","degrees C",15.3690361896678
"ENV_VAR","ABUR",2017,"TEMP_MEAN_C","degrees C",13.9123258963696
"ENV_VAR","AHND",2017,"TEMP_MEAN_C","degrees C",13.9039197590239
"ENV_VAR","AQUE",2017,"TEMP_MEAN_C","degrees C",13.9177875947727
"ENV_VAR","BULL",2017,"TEMP_MEAN_C","degrees C",13.5155219042525
"ENV_VAR","CARP",2017,"TEMP_MEAN_C","degrees C",14.8444502155172
"ENV_VAR","GOLB",2017,"TEMP_MEAN_C","degrees C",14.4513232908459
"ENV_VAR","IVEE",2017,"TEMP_MEAN_C","degrees C",13.7683118480461
"ENV_VAR","MOHK",2017,"TEMP_MEAN_C","degrees C",14.2385899636844
"ENV_VAR","NAPL",2017,"TEMP_MEAN_C","degrees C",13.9558141242644
"TAXON_COUNT","ABUR",2001,"AMZO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"AU","g dry per m2",0.4375
"TAXON_COUNT","ABUR",2001,"BF","g dry per m2",2.425
"TAXON_COUNT","ABUR",2001,"BLD","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"BO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"BR","g dry per m2",3.1
"TAXON_COUNT","ABUR",2001,"BRA","g dry per m2",3.05
"TAXON_COUNT","ABUR",2001,"CAL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"CC","g dry per m2",23.2375
"TAXON_COUNT","ABUR",2001,"CF","g dry per m2",0.875
"TAXON_COUNT","ABUR",2001,"CG","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"CO","g dry per m2",9.31875
"TAXON_COUNT","ABUR",2001,"COF","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"CP","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"CRYP","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"CYOS","g dry per m2",3.82233333333333
"TAXON_COUNT","ABUR",2001,"CZ","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"DL","g dry per m2",11.41875
"TAXON_COUNT","ABUR",2001,"DP","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"DU","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"EA","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"EC","g dry per m2",0.61875
"TAXON_COUNT","ABUR",2001,"EGME","g dry per m2",9.62633333333335
"TAXON_COUNT","ABUR",2001,"ER","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"FASP","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"FB","g dry per m2",0.20625
"TAXON_COUNT","ABUR",2001,"FG","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"FR","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"FTHR","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"GR","g dry per m2",1.40625
"TAXON_COUNT","ABUR",2001,"GS","g dry per m2",57.65625
"TAXON_COUNT","ABUR",2001,"GYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"HAGL","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"IR","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"LAFA","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"LI","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"LS","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"LX","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"MAPY","g dry per m2",600.245000000002
"TAXON_COUNT","ABUR",2001,"NEO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PHSE","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PHTO","g dry per m2",1.63125
"TAXON_COUNT","ABUR",2001,"PL","g dry per m2",4.225
"TAXON_COUNT","ABUR",2001,"POLA","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PRSP","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"PTCA","g dry per m2",5.6535625
"TAXON_COUNT","ABUR",2001,"R","g dry per m2",24.4
"TAXON_COUNT","ABUR",2001,"RAT","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"SAFU","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"SAHO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"SAMU","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"SCCA","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"SELO","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"STIN","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"TALE","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"UBB","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"UEC","g dry per m2",0
"TAXON_COUNT","ABUR",2001,"UV","g dry per m2",4.05
"TAXON_COUNT","ABUR",2001,"ZOMA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"AMZO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"AU","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"BF","g dry per m2",2.425
"TAXON_COUNT","ABUR",2002,"BLD","g dry per m2",0.193333333333333
"TAXON_COUNT","ABUR",2002,"BO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"BR","g dry per m2",2.325
"TAXON_COUNT","ABUR",2002,"BRA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CAL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CC","g dry per m2",7.39375
"TAXON_COUNT","ABUR",2002,"CF","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CG","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CO","g dry per m2",9.31875
"TAXON_COUNT","ABUR",2002,"COF","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CRYP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"CYOS","g dry per m2",2.646875
"TAXON_COUNT","ABUR",2002,"CZ","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"DL","g dry per m2",1.63125
"TAXON_COUNT","ABUR",2002,"DP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"DU","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"EA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"EC","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"EGME","g dry per m2",1.59925
"TAXON_COUNT","ABUR",2002,"ER","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"FASP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"FB","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"FG","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"FR","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"FTHR","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"GR","g dry per m2",1.40625
"TAXON_COUNT","ABUR",2002,"GS","g dry per m2",26.71875
"TAXON_COUNT","ABUR",2002,"GYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"HAGL","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"IR","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"LAFA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"LI","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"LS","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"LX","g dry per m2",2.45
"TAXON_COUNT","ABUR",2002,"MAPY","g dry per m2",384.836
"TAXON_COUNT","ABUR",2002,"NEO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PHSE","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PHTO","g dry per m2",1.63125
"TAXON_COUNT","ABUR",2002,"PL","g dry per m2",3.16875
"TAXON_COUNT","ABUR",2002,"POLA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PRSP","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"PTCA","g dry per m2",22.907
"TAXON_COUNT","ABUR",2002,"R","g dry per m2",3.05
"TAXON_COUNT","ABUR",2002,"RAT","g dry per m2",0.41875
"TAXON_COUNT","ABUR",2002,"SAFU","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"SAHO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"SAMU","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"SCCA","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"SELO","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"STIN","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"TALE","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"UBB","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"UEC","g dry per m2",0
"TAXON_COUNT","ABUR",2002,"UV","g dry per m2",6.75
"TAXON_COUNT","ABUR",2002,"ZOMA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"AMZO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"AU","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"BF","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"BLD","g dry per m2",0.0966666666666665
"TAXON_COUNT","ABUR",2003,"BO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"BR","g dry per m2",0.775
"TAXON_COUNT","ABUR",2003,"BRA","g dry per m2",0.7625
"TAXON_COUNT","ABUR",2003,"CAL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CC","g dry per m2",2.1125
"TAXON_COUNT","ABUR",2003,"CF","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CG","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"COF","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CRYP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"CYOS","g dry per m2",1.799875
"TAXON_COUNT","ABUR",2003,"CZ","g dry per m2",1.05625
"TAXON_COUNT","ABUR",2003,"DL","g dry per m2",21.20625
"TAXON_COUNT","ABUR",2003,"DP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"DU","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"EA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"EC","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"EGME","g dry per m2",1.72258333333333
"TAXON_COUNT","ABUR",2003,"ER","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"FASP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"FB","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"FG","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"FR","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"FTHR","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"GR","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"GS","g dry per m2",22.5
"TAXON_COUNT","ABUR",2003,"GYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"HAGL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"IR","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"LAFA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"LI","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"LS","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"LX","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"MAPY","g dry per m2",27.104
"TAXON_COUNT","ABUR",2003,"NEO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PHSE","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PHTO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PL","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"POLA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PRSP","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"PTCA","g dry per m2",1.905375
"TAXON_COUNT","ABUR",2003,"R","g dry per m2",3.8125
"TAXON_COUNT","ABUR",2003,"RAT","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"SAFU","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"SAHO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"SAMU","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"SCCA","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"SELO","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"STIN","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"TALE","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"UBB","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"UEC","g dry per m2",0
"TAXON_COUNT","ABUR",2003,"UV","g dry per m2",0.675
"TAXON_COUNT","ABUR",2003,"ZOMA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"AMZO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"AU","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"BF","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"BLD","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"BO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"BR","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"BRA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CAL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CC","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CF","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CG","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"COF","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CRYP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"CYOS","g dry per m2",1.05875
"TAXON_COUNT","ABUR",2004,"CZ","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"DL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"DP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"DU","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"EA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"EC","g dry per m2",0.20625
"TAXON_COUNT","ABUR",2004,"EGME","g dry per m2",0.799625
"TAXON_COUNT","ABUR",2004,"ER","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"FASP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"FB","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"FG","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"FR","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"FTHR","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"GR","g dry per m2",5.625
"TAXON_COUNT","ABUR",2004,"GS","g dry per m2",8.4375
"TAXON_COUNT","ABUR",2004,"GYSP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"HAGL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"IR","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"LAFA","g dry per m2",0.14
"TAXON_COUNT","ABUR",2004,"LI","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"LS","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"LX","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"MAPY","g dry per m2",38.3973333333333
"TAXON_COUNT","ABUR",2004,"NEO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PHSE","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PHTO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PL","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"POLA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PRSP","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"PTCA","g dry per m2",74.6945
"TAXON_COUNT","ABUR",2004,"R","g dry per m2",3.05
"TAXON_COUNT","ABUR",2004,"RAT","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"SAFU","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"SAHO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"SAMU","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"SCCA","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"SELO","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"STIN","g dry per m2",0
"TAXON_COUNT","ABUR",2004,"TALE","g dry per m2",1.35
